id_x,projectType,projectName,projectCategory,slug,slugId,status,projectAge,reraId,countryId,stateId,cityId,localityId,subLocalityId,projectSummary,possessionDate,id_y,projectId_x,landmark,fullAddress,pincode,id_merged2,projectId_y,propertyCategory,type,customBHK,id_variant,configurationId,bathrooms,privateBathrooms,publicBathrooms,balcony,furnishedType,furnishingType,lift,ageOfProperty,parkingType,listingType,floorPlanImage,carpetArea,price,propertyImages,maintenanceCharges,aboutProperty,createdAt,updatedAt
cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,UNDER_CONSTRUCTION,,"[""[\""P52100035075\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdzm7gn009evc907tntxrwq,,,cmfe01l6j009pvc902gw4nwqa,cmfe01l6h009gvc90y1zazr09,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,cmfe01l6i009jvc90qz54yiev,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,2BHK,2BHK,cmfe01l6j009lvc90tcyi3t79,cmfe01l6i009jvc90qz54yiev,2,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-62f8a4e2e69af1fb.jpg,921.0,8885000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-4a6e51cf542453de.jpg""]",,,2025-09-10 13:12:25.721,2025-09-10 13:12:25.721
cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,UNDER_CONSTRUCTION,,"[""[\""P52100035075\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdzm7gn009evc907tntxrwq,,,cmfe01l6j009pvc902gw4nwqa,cmfe01l6h009gvc90y1zazr09,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,cmfe01l6j009mvc90aj7pny7p,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,3BHK,3BHK,cmfe01l6j009nvc904pcq2sfa,cmfe01l6j009mvc90aj7pny7p,3,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935801-e3046c3165cb6a9a.jpg,1048.0,11000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1757509935802-e9fd330d696b020e.jpg""]",,,2025-09-10 13:12:25.721,2025-09-10 13:12:25.721
cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,,READY_TO_MOVE,11.0,"[""123456789""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,cmff8swbm0001vxp7pe3neibi,sdfgb,asdfgh,123456,cmfozqxd90001vxxuau2xc6lj,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,5BHK,,cmfp02pgf0023vxxulf38fhsj,cmfozqxd90001vxxuau2xc6lj,8,,,8.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174783708-6bab276d8a2b3207.jpg,9.79,10088000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174623697-27c4f71a991e078c.jpg""]",,asdfghjk,2025-09-18 05:58:45.853,2025-09-18 05:58:45.853
cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,,READY_TO_MOVE,11.0,"[""123456789""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,cmff8swbm0001vxp7pe3neibi,sdfgb,asdfgh,123456,cmfozzj19001rvxxuloxiehen,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,2BHK,,cmfp02t4b002dvxxu826dader,cmfozzj19001rvxxuloxiehen,99,,,987.0,SEMI_FURNISHED,"[""KITCHEN_APPLIANCES"",""BASIC_FURNITURE""]",False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174963753-1d59b6ee8bc63eff.jpg,9.0,980000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758174963765-07ee6ee92139cc03.jpeg""]",,asdfghjkl;vbn,2025-09-18 05:58:50.603,2025-09-18 05:58:50.603
cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,,READY_TO_MOVE,11.0,"[""123456789""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,cmff8swbm0001vxp7pe3neibi,sdfgb,asdfgh,123456,cmfozzj19001rvxxuloxiehen,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,2BHK,,cmfp02t6d002fvxxubqj69fmu,cmfozzj19001rvxxuloxiehen,10,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758175122464-bb8651e2ee2d0642.png,3.0,120000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758175122464-0dead4f474b5ccbc.jpg""]",,about property,2025-09-18 05:58:50.603,2025-09-18 05:58:50.603
cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,,READY_TO_MOVE,2.0,"[""123124"",""345678""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,cmftjwws60001vx55r0q7797l,LANDMARK,ADDRESS,123456,cmftjwws80004vx55yx8nel0u,cmftjwws60001vx55r0q7797l,RESIDENTIAL,4BHK,4BHK,cmftjwws80005vx55hh50oj5t,cmftjwws80004vx55yx8nel0u,1,,,2.0,SEMI_FURNISHED,"[""KITCHEN_APPLIANCES"",""WARDROBE""]",False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157387-61f41f3b1aba317d.jpg,12.0,20000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157413-fd5b7567dbd1a680.png""]",,about this property hahah,2025-09-21 10:25:12.438,2025-09-21 10:25:12.438
cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,,READY_TO_MOVE,2.0,"[""123124"",""345678""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,cmftjwws60001vx55r0q7797l,LANDMARK,ADDRESS,123456,cmftjwws80006vx55x3s20w2u,cmftjwws60001vx55r0q7797l,RESIDENTIAL,4.5BHK,,cmftjwws80007vx55btfpj0zh,cmftjwws80006vx55x3s20w2u,1,,,2.0,UNFURNISHED,[],False,,,Sell,,122.0,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157414-15c5ef82cad99022.jpg""]",,ABOUT PROPERTY ,2025-09-21 10:25:12.438,2025-09-21 10:25:12.438
cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,,READY_TO_MOVE,8.0,"[""[\""12345678\"",\""2345678\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,cmfw5ivra0001vxnkbozvz8bd,sedrftgyhuj,awsedrftgyhujk,123456,cmfw5ivrc0004vxnkqlpfdbae,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,House_Villa,House_Villa,cmfw5ivrc0005vxnktgx2aruy,cmfw5ivrc0004vxnkqlpfdbae,5,,,4.0,SEMI_FURNISHED,"[""LIGHTS_FANS"",""BASIC_FURNITURE""]",False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532938-1eb357675429379e.jpg,8.0,80000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-b93d0b2a52058cc7.webp""]",,asdfghj,2025-09-23 06:05:41.83,2025-09-23 06:05:41.83
cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,,READY_TO_MOVE,8.0,"[""[\""12345678\"",\""2345678\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,cmfw5ivra0001vxnkbozvz8bd,sedrftgyhuj,awsedrftgyhujk,123456,cmfw5ivrd0006vxnk2bia4myh,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,3BHK,3BHK,cmfw5ivrd0007vxnk9hpgpk3m,cmfw5ivrd0006vxnk2bia4myh,99,,,88.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-ac73972e2cdcdbfb.jpg,69.0,960000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-e10a4f6be6b3cc76.jpg""]",,described huh ...?,2025-09-23 06:05:41.83,2025-09-23 06:05:41.83
cmfwd377z0008vxgxd9nju858,RESIDENTIAL,some project testing,COMPLEX,some-project-testing-somwarpeth-camp-pune-246958,,UNDER_CONSTRUCTION,,"[""[\""2345678\"",\""5678\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,project summary,2025-09-24 00:00:00,cmfwd3782000evxgxgjz4wuum,cmfwd377z0008vxgxd9nju858,landmark,address,828123,cmfwd3781000bvxgx5ilktqht,cmfwd377z0008vxgxd9nju858,RESIDENTIAL,4BHK,4BHK,cmfwd3781000cvxgxh6ehnao5,cmfwd3781000bvxgx5ilktqht,10,,,12.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758620243241-c0143b04ebeb03b2.jpg,2.0,30000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758620243242-5810bb1b43a5db87.webp""]",,about property,2025-09-23 09:37:27.119,2025-09-23 09:37:27.119
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000cqq134yeaya3o,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,1BHK,1BHK,cmfxrvmud000dqq13dhmztds7,cmfxrvmud000cqq134yeaya3o,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551545-37ea5c3b2ad1281f.jpeg,413.23,10900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551546-edea4e482b14fe41.jpg""]",,Na,2025-09-24 09:19:14.532,2025-09-24 09:19:14.532
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000eqq13dl82i5js,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,2BHK,2BHK,cmfxrvmud000fqq13a1u44y3m,cmfxrvmud000eqq13dl82i5js,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551547-58f19a494160e237.jpeg,705.14,18700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551548-68b2c475624ac9aa.jpg""]",,Na,2025-09-24 09:19:14.532,2025-09-24 09:19:14.532
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000eqq13dl82i5js,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,2BHK,2BHK,cmfxrvmud000gqq13js3rz2zw,cmfxrvmud000eqq13dl82i5js,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551549-35d879317c8edbda.jpeg,646.91,17200000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551550-8dd99bd7e0de26db.jpg""]",,Na,2025-09-24 09:19:14.532,2025-09-24 09:19:14.532
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000hqq136m0p71jv,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,3BHK,3BHK,cmfxrvmud000iqq13q80pzcvk,cmfxrvmud000hqq136m0p71jv,3,,,3.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551551-788c3a56eab050d8.jpeg,901.26,23900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551551-635af274c30c9045.jpg""]",,,2025-09-24 09:19:14.532,2025-09-24 09:19:14.532
cmfxtgtbw0009vxov4t5onh7d,RESIDENTIAL,testring999,COMPLEX,testring999-somwarpeth-camp-pune-222053,,UNDER_CONSTRUCTION,,"[""[\""asdfghjkl\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,dsgfhjk,2025-09-25 00:00:00,cmfxtgtbz000fvxov0zosuc1d,cmfxtgtbw0009vxov4t5onh7d,esrdfghbj,sdfghj,123456,cmfxtgtby000cvxovsdc7rfa6,cmfxtgtbw0009vxov4t5onh7d,RESIDENTIAL,3BHK,3BHK,cmfxtgtby000dvxovucxxqsad,cmfxtgtby000cvxovsdc7rfa6,9,,,9.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758708115716-31db7b2bcb6394ec.webp,7.0,80000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758708115716-b28e6ee1732f2e2b.webp""]",,sdfghjn,2025-09-24 10:03:42.333,2025-09-24 10:03:42.333
cmfxwmse70001qq0908yt6oar,RESIDENTIAL,Queens Glory,STANDALONE,queens-glory-subhashnagar-chembur-mumbai-539772,,UNDER_CONSTRUCTION,,"[""[\""P51800076971\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Glory by VaibhavLaxmi Builders and Developers is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2027-12-31 00:00:00,cmfxwmse80007qq099axxvni0,cmfxwmse70001qq0908yt6oar,Shri siddhivinayak ganesh temple,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400076,cmfxwmse70004qq0987ge7h2b,cmfxwmse70001qq0908yt6oar,RESIDENTIAL,1RK ,,cmfxwmse70005qq093vr7rk2k,cmfxwmse70004qq0987ge7h2b,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758713537111-51daa54aa4442c6d.jpg,331.85,7944000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758713537116-09ebbf05ef9abbaa.jpg""]",,1 RK APARTMENTS,2025-09-24 11:32:19.903,2025-09-24 11:32:19.903
cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,UNDER_CONSTRUCTION,,"[""[\""P51800054458\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,cmfxxh08t0013qq09o0rajcrt,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,cmfxxh08t0016qq09wmpw7s17,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,1BHK,1BHK,cmfxxh08t0017qq09qd68njyj,cmfxxh08t0016qq09wmpw7s17,1,,,1.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944558-7c8147da421f3025.jpg,396.97,10700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944560-7c164d7b1cc645f7.jpg""]",,,2025-09-24 11:55:49.757,2025-09-24 11:55:49.757
cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,UNDER_CONSTRUCTION,,"[""[\""P51800054458\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,cmfxxh08t0013qq09o0rajcrt,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,cmfxxh08u0018qq09k3wwm63q,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,2BHK,2BHK,cmfxxh08u0019qq098khzka3e,cmfxxh08u0018qq09k3wwm63q,2,,,4.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944560-a72d3b85432ed5df.jpg,568.98,15300000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944561-7778f9768558b3c0.jpg""]",,,2025-09-24 11:55:49.757,2025-09-24 11:55:49.757
cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,UNDER_CONSTRUCTION,,"[""[\""P51800054458\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,cmfxxh08t0013qq09o0rajcrt,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,cmfxxh08u0018qq09k3wwm63q,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,2BHK,2BHK,cmfxxh08u001aqq09otdgddxp,cmfxxh08u0018qq09k3wwm63q,2,,,2.0,UNFURNISHED,[],False,,,Sell,https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944562-d6e4bab26b0d4fef.jpg,619.89,16700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944562-e50632ef4ec31e1b.jpg""]",,,2025-09-24 11:55:49.757,2025-09-24 11:55:49.757
